"","conservation","cluster","gene","human_AUC","marmoset_AUC","mouse_AUC","human_power","marmoset_power","mouse_power","human_avg.1","human_avg.2","marmoset_avg.1","marmoset_avg.2","mouse_avg.1","mouse_avg.2","human_prop.1","human_prop.2","marmoset_prop.1","marmoset_prop.2","mouse_prop.1","mouse_prop.2"
"PACSIN21","mouse","Pvalb","PACSIN2",NA,NA,0.791,NA,NA,0.582,0.5304843,0.3355506,0.1566135,0.2289291,1.038577,0.3774206,0.5774885,0.3894118,0.2044135,0.282947,0.8431846,0.4091123
"CAMTA1","mouse","Pvalb","CAMTA1",NA,NA,0.79,NA,NA,0.58,2.292774,2.019192,1.967617,1.63366,2.149018,1.584669,0.99916,0.9961176,0.9941928,0.9773179,0.9963812,0.9692066
"SPECC11","mouse","Pvalb","SPECC1",NA,NA,0.788,NA,NA,0.576,1.553256,1.243202,1.16652,0.7861223,1.428318,0.739535,0.9626207,0.8848235,0.8739837,0.6791391,0.9402895,0.663315
"KLHL32.11","mouse","Pvalb","KLHL32",NA,NA,0.787,NA,NA,0.574,1.147617,0.9336629,1.133467,0.8401898,1.583743,0.8543127,0.8698026,0.7538824,0.8902439,0.709106,0.9541616,0.7148468
"ITPR1.2","mouse","Pvalb","ITPR1",NA,NA,0.786,NA,NA,0.572,1.344567,0.9424295,0.9037136,0.8253707,1.488943,0.6505347,0.8693826,0.6835294,0.7950058,0.6475166,0.8878166,0.5282011
"HUNK","mouse","Pvalb","HUNK",NA,NA,0.786,NA,NA,0.572,0.9956892,0.64925,0.5012256,0.2108399,1.200309,0.4416671,0.8320034,0.5827059,0.5243902,0.2379139,0.8522316,0.4
"SLIT3","mouse","Pvalb","SLIT3",NA,NA,0.784,NA,NA,0.568,0.395675,0.1249028,0.0746801,0.1410056,1.057816,0.2062142,0.2868543,0.1247059,0.09988386,0.1544702,0.6984318,0.2004713
"ST5","mouse","Pvalb","ST5",NA,NA,0.783,NA,NA,0.566,0.4602095,0.4355826,0.06400926,0.0769175,0.955055,0.2944778,0.4750105,0.4276471,0.08652729,0.1041391,0.7858866,0.3173606
"ARL15","mouse","Pvalb","ARL15",NA,NA,0.781,NA,NA,0.562,1.634626,1.625572,0.8966312,0.996546,1.827949,1.155124,0.9659807,0.9550588,0.7659698,0.7652318,0.9806996,0.8465043
"KCNA1","mouse","Pvalb","KCNA1",NA,NA,0.775,NA,NA,0.55,0.3726392,0.09872491,0.3521898,0.1307803,1.10645,0.4342338,0.4099118,0.1264706,0.4001161,0.1650662,0.8365501,0.4609584
"PKP41","mouse","Pvalb","PKP4",NA,NA,0.773,NA,NA,0.546,1.596869,1.439488,1.037212,0.8677747,1.488152,0.8340569,0.9609408,0.9287059,0.8554007,0.7614238,0.9420989,0.725216
"STARD9","mouse","Pvalb","STARD9",NA,NA,0.772,NA,NA,0.544,0.5496795,0.214494,0.2422992,0.2703439,0.7904629,0.2159965,0.5846283,0.2423529,0.3135889,0.3291391,0.7370326,0.2625295
"KCNJ3.11","mouse","Pvalb","KCNJ3",NA,NA,0.771,NA,NA,0.542,2.074283,1.907501,1.666665,1.467749,2.193354,1.506406,0.9928601,0.972,0.9634146,0.9208609,0.9915561,0.8955224
"STAMBPL1","mouse","Pvalb","STAMBPL1",NA,NA,0.77,NA,NA,0.54,0.3275369,0.2435748,0.2909908,0.2031583,1.081826,0.4730004,0.3931121,0.2941176,0.3652729,0.2523179,0.8600724,0.5068342
"CUX11","mouse","Pvalb","CUX1",NA,NA,0.769,NA,NA,0.538,1.175364,0.8093739,1.09133,0.7681785,1.204085,0.5920362,0.9076018,0.7147059,0.8646922,0.6839404,0.9004825,0.5868028
"CACNA1A.1","mouse","Pvalb","CACNA1A",NA,NA,0.767,NA,NA,0.534,1.988858,1.629748,1.847306,1.629804,2.639907,2.024695,0.9974801,0.9347059,0.9924506,0.9513245,0.9993969,0.9297722
"IQGAP2.1","mouse","Pvalb","IQGAP2",NA,NA,0.763,NA,NA,0.526,0.05854863,0.203482,0.02485785,0.242006,1.306123,0.4463078,0.06383872,0.1572941,0.03484321,0.1897351,0.7545235,0.3624509
"MANBA","mouse","Pvalb","MANBA",NA,NA,0.763,NA,NA,0.526,0.8228526,0.4811314,0.4465693,0.2251077,0.8394563,0.2789559,0.7471651,0.5042353,0.5139373,0.275,0.7659831,0.3150039
"OSBPL1A1","mouse","Pvalb","OSBPL1A",NA,NA,0.761,NA,NA,0.522,1.197797,1.193416,1.122792,0.7047163,1.252386,0.6752131,0.9193616,0.8650588,0.8675958,0.6475166,0.9209891,0.6438335
"SORBS2.1","mouse","Pvalb","SORBS2",NA,NA,0.761,NA,NA,0.522,1.559989,1.292963,0.7372199,1.016277,2.051744,1.480174,0.9290214,0.8735294,0.6509872,0.8086093,0.9939686,0.932443
"GABRG3.1","mouse","Pvalb","GABRG3",NA,NA,0.759,NA,NA,0.518,2.546146,2.129307,1.675852,1.202743,3.319366,2.476154,0.9945401,0.9482353,0.9576074,0.8139073,0.9939686,0.9212883
"EXOC4","mouse","Pvalb","EXOC4",NA,NA,0.755,NA,NA,0.51,1.785733,1.674321,1.643031,1.407618,2.068816,1.606572,0.9890802,0.9797647,0.981417,0.9501656,0.9981906,0.9732914
"RTN4RL1","mouse","Pvalb","RTN4RL1",NA,NA,0.754,NA,NA,0.508,0.3755393,0.1208353,0.03925007,0.02029517,0.6843523,0.1540682,0.4565309,0.1508235,0.05458769,0.0281457,0.6544029,0.1828751
"GRIA1.1","mouse","Pvalb","GRIA1",NA,NA,0.753,NA,NA,0.506,2.288884,2.296144,1.405941,1.873521,3.009422,2.296637,0.9626207,0.9861176,0.8507549,0.9791391,1,0.9578947
"ZDHHC14.1","mouse","Pvalb","ZDHHC14",NA,NA,0.751,NA,NA,0.502,0.7489147,0.8558422,0.3500145,0.4681103,1.213943,0.5962797,0.6728265,0.7158824,0.3792102,0.4599338,0.8793727,0.5536528
"BCAN","mouse","Pvalb","BCAN",NA,NA,0.75,NA,NA,0.5,0.3688556,0.1525007,0.2660501,0.1091026,0.5600633,0.1082149,0.4527509,0.1961176,0.3344948,0.1455298,0.619421,0.1413983
"MYO6","mouse","Pvalb","MYO6",NA,NA,0.745,NA,NA,0.49,1.367553,1.113448,0.7406135,0.5368832,0.8251081,0.3101239,0.9445611,0.8809412,0.7276423,0.5491722,0.7587455,0.3556952
"MAN1A2.1","mouse","Pvalb","MAN1A2",NA,NA,0.745,NA,NA,0.49,1.657022,1.447725,0.9575524,0.7459815,1.559061,1.031129,0.9731205,0.9410588,0.8333333,0.6900662,0.977684,0.8289081
"GOT1","mouse","Pvalb","GOT1",NA,NA,0.742,NA,NA,0.484,0.8163486,0.4782517,0.5783382,0.2820434,1.338847,0.7638106,0.7828643,0.5175294,0.630662,0.3360927,0.9143546,0.6974077
"TTC39B","mouse","Pvalb","TTC39B",NA,NA,0.741,NA,NA,0.482,0.7179433,0.4843556,0.5998827,0.4015396,0.9225435,0.3981218,0.7295254,0.5051765,0.6289199,0.4359272,0.7979493,0.4364493
"USP25","mouse","Pvalb","USP25",NA,NA,0.74,NA,NA,0.48,0.9731474,0.789204,0.5179998,0.6565164,0.8981753,0.391654,0.8404032,0.7234118,0.5557491,0.6195364,0.7973462,0.4384918
"CDH18.1","mouse","Pvalb","CDH18",NA,NA,0.738,NA,NA,0.476,2.341047,1.727313,0.4471085,0.4037867,1.611256,0.8350553,0.9407812,0.9050588,0.4657375,0.3850993,0.8878166,0.6053417
"FAM81A","mouse","Pvalb","FAM81A",NA,NA,0.738,NA,NA,0.476,0.7533587,0.4681738,0.540202,0.339574,0.75425,0.2697433,0.7211256,0.488,0.5638792,0.3683775,0.7273824,0.3088767
"LNX1","mouse","Pvalb","LNX1",NA,NA,0.737,NA,NA,0.474,0.4854464,0.35102,0.3013375,0.2432907,0.9046544,0.3702273,0.5308694,0.3952941,0.3710801,0.3008278,0.7702051,0.4221524
"CEP83","mouse","Pvalb","CEP83",NA,NA,0.737,NA,NA,0.474,0.5553319,0.3761607,0.6475712,0.4193528,0.9592313,0.4340799,0.5963881,0.4204706,0.6579559,0.4524834,0.800965,0.4683425
"CORO6.1","mouse","Pvalb","CORO6",NA,NA,0.736,NA,NA,0.472,0.8808744,0.5348552,0.4424789,0.1744126,0.755285,0.274923,0.8034439,0.5689412,0.510453,0.2215232,0.7328106,0.2994501
"PRSS231","mouse","Pvalb","PRSS23",NA,NA,0.734,NA,NA,0.468,0.2764075,0.1502796,0.006037867,0.008990239,0.5056771,0.02955583,0.3280134,0.1792941,0.008710801,0.01241722,0.4987937,0.03487824
"MPPED2.1","mouse","Pvalb","MPPED2",NA,NA,0.734,NA,NA,0.468,0.5896828,0.3626251,0.1481528,0.1388139,0.9660147,0.4200907,0.5317094,0.2795294,0.1753775,0.1541391,0.8118215,0.3739199
"LGI2","mouse","Pvalb","LGI2",NA,NA,0.731,NA,NA,0.462,0.5124723,0.2624782,0.2868006,0.109915,0.9296671,0.402222,0.5598488,0.2970588,0.358885,0.1428808,0.7810615,0.4223095
"ARHGAP26","mouse","Pvalb","ARHGAP26",NA,NA,0.731,NA,NA,0.462,1.767926,1.387332,1.370659,1.4007,2.569878,2.148969,0.9890802,0.8983529,0.9332172,0.9259934,0.9921592,0.9943441
"KCNC3","mouse","Pvalb","KCNC3",NA,NA,0.728,NA,NA,0.456,0.3174215,0.1355715,0.12634,0.0453236,0.939307,0.401677,0.3838723,0.1785882,0.1747967,0.06357616,0.7677925,0.4527887
"WASF3","mouse","Pvalb","WASF3",NA,NA,0.728,NA,NA,0.456,0.9458838,0.9926106,0.8544619,0.615681,1.250323,0.7846631,0.8223436,0.8168235,0.7938444,0.5943709,0.9264174,0.7341712
"RARB.1","mouse","Pvalb","RARB",NA,NA,0.727,NA,NA,0.454,0.7349784,0.4645014,0.6540218,0.3759514,0.6353591,0.1908401,0.5947081,0.3703529,0.5551684,0.336755,0.641737,0.2009427
"ANKRD29","mouse","Pvalb","ANKRD29",NA,NA,0.726,NA,NA,0.452,0.4139778,0.2570736,0.2120264,0.1415113,0.6136761,0.1848495,0.4884502,0.2797647,0.2770035,0.1778146,0.6447527,0.2276512
"PLCH2","mouse","Pvalb","PLCH2",NA,NA,0.725,NA,NA,0.45,0.3529422,0.1412946,0.4668741,0.3129995,0.5648317,0.1462424,0.4300714,0.1812941,0.5052265,0.3554636,0.6091677,0.17989
"ATP13A3","mouse","Pvalb","ATP13A3",NA,NA,0.725,NA,NA,0.45,0.6739047,0.6592669,0.8403851,0.8850845,1.093012,0.611088,0.702226,0.6470588,0.7915215,0.7766556,0.8793727,0.6109976
"RCAN2","mouse","Pvalb","RCAN2",NA,NA,0.725,NA,NA,0.45,1.594217,1.494825,1.028248,0.9162352,1.529493,1.037938,0.9689206,0.9545882,0.8455285,0.7680464,0.964415,0.8230951
"CIT.2","mouse","Pvalb","CIT",NA,NA,0.725,NA,NA,0.45,0.9841373,1.03366,1.133268,0.9091483,1.902188,1.338854,0.848803,0.7921176,0.8745645,0.7316225,0.986731,0.8713276
"STRBP","mouse","Pvalb","STRBP",NA,NA,0.725,NA,NA,0.45,1.654738,1.413248,1.132296,0.8362994,2.709198,2.400156,0.9832003,0.9391765,0.902439,0.7649007,1,0.9996858
"MSI21","mouse","Pvalb","MSI2",NA,NA,0.723,NA,NA,0.446,1.346882,1.057116,1.139152,0.8543926,1.745156,1.272699,0.9223016,0.8221176,0.8786295,0.7450331,0.9849216,0.9066771
"CPEB3","mouse","Pvalb","CPEB3",NA,NA,0.723,NA,NA,0.446,1.759056,1.589799,1.549523,1.360849,1.978174,1.547397,0.9882402,0.9783529,0.9727062,0.9417219,0.9927624,0.9604085
"COX6A2","mouse","Pvalb","COX6A2",NA,NA,0.722,NA,NA,0.444,0,0,0.06397113,0.04884663,0.5478837,0.09240212,0,0,0.09001161,0.06639073,0.5379976,0.1019639
"DIP2A","mouse","Pvalb","DIP2A",NA,NA,0.722,NA,NA,0.444,0.9353259,0.8435775,0.5340557,0.4630347,1.015322,0.5231949,0.8357833,0.7712941,0.5958188,0.5046358,0.840772,0.5483111
"FUT9.11","mouse","Pvalb","FUT9",NA,NA,0.721,NA,NA,0.442,1.123976,1.435766,1.105245,0.8607657,1.615249,1.051135,0.7568249,0.8952941,0.8135889,0.6961921,0.9589867,0.7745483
"CAP2.1","mouse","Pvalb","CAP2",NA,NA,0.721,NA,NA,0.442,1.027932,0.9158405,0.7637906,0.5191982,1.102946,0.6020689,0.8328433,0.7695294,0.7119628,0.5213576,0.880579,0.5589945
"NEBL","mouse","Pvalb","NEBL",NA,NA,0.72,NA,NA,0.44,1.981424,2.0387,0.8990415,0.920198,2.197564,1.700697,0.9958001,0.9945882,0.7839721,0.7433775,0.9969843,0.9388845
"WWOX","mouse","Pvalb","WWOX",NA,NA,0.719,NA,NA,0.438,2.093499,1.98599,2.023823,1.752773,2.027476,1.467242,0.9693406,0.9563529,0.9785134,0.9503311,0.982509,0.8963079
"RBMS3.11","mouse","Pvalb","RBMS3",NA,NA,0.719,NA,NA,0.438,2.191234,1.99942,1.307714,1.183619,2.294483,1.805648,0.9869803,0.8967059,0.902439,0.8235099,0.9939686,0.9577376
"PPIP5K2","mouse","Pvalb","PPIP5K2",NA,NA,0.718,NA,NA,0.436,1.344742,0.87836,1.223957,0.7831028,0.9774706,0.505687,0.9076018,0.7843529,0.9006969,0.6860927,0.8130277,0.5398272
"RBFOX1.12","mouse","Pvalb","RBFOX1",NA,NA,0.718,NA,NA,0.436,4.711796,3.946916,4.433809,3.732726,4.52483,3.884264,1,0.9821176,1,0.9609272,1,0.9853888
"ZFYVE9","mouse","Pvalb","ZFYVE9",NA,NA,0.718,NA,NA,0.436,1.236765,1.149403,1.000736,0.777418,1.694431,1.284503,0.9403612,0.8956471,0.85482,0.7162252,0.9897467,0.9236449
"HS3ST1","mouse","Pvalb","HS3ST1",NA,NA,0.717,NA,NA,0.434,0.5453736,0.2287125,0.3087482,0.1191608,0.6069768,0.1786481,0.5363293,0.2724706,0.3542393,0.1518212,0.6176116,0.2131972
"CACNG2","mouse","Pvalb","CACNG2",NA,NA,0.715,NA,NA,0.43,1.089792,0.8543299,1.124497,0.8206026,1.513814,1.061421,0.8706426,0.7544706,0.869338,0.7162252,0.9481303,0.8483896
"MSRB3","mouse","Pvalb","MSRB3",NA,NA,0.714,NA,NA,0.428,0.6792194,0.4356744,0.5773846,0.3048744,0.6340732,0.1987469,0.6728265,0.4561176,0.6056911,0.3433775,0.6248492,0.2312647
"SNPH","mouse","Pvalb","SNPH",NA,NA,0.714,NA,NA,0.428,0.8883597,0.514979,0.2126716,0.09667993,1.308199,0.8549082,0.8160437,0.5571765,0.2752613,0.1291391,0.9185766,0.7681068
"BTBD3","mouse","Pvalb","BTBD3",NA,NA,0.713,NA,NA,0.426,0.3665317,0.3765312,0.2811731,0.379895,0.9537745,0.4480257,0.4174717,0.3994118,0.3461092,0.4120861,0.7587455,0.446033
"DGKH1","mouse","Pvalb","DGKH",NA,NA,0.713,NA,NA,0.426,0.4333374,0.5564693,0.1889637,0.2623632,1.205132,0.7160803,0.4737505,0.5237647,0.213705,0.2854305,0.8775633,0.6772977
"SH3RF3","mouse","Pvalb","SH3RF3",NA,NA,0.712,NA,NA,0.424,1.32844,0.9821081,1.246149,0.7885833,2.02786,1.48481,0.9273415,0.7318824,0.9041812,0.6178808,0.964415,0.8887667
"SSBP2.11","mouse","Pvalb","SSBP2",NA,NA,0.712,NA,NA,0.424,1.673916,1.804367,1.131798,1.51225,1.684682,1.203756,0.9647207,0.9584706,0.8228804,0.9127483,0.973462,0.8648861
"ADAMTSL5","mouse","Pvalb","ADAMTSL5",NA,NA,0.711,NA,NA,0.422,0.001746696,0.002120215,0.0320349,0.001836151,0.4273729,0.01370127,0.00251995,0.003058824,0.04587689,0.002649007,0.4372738,0.01791045
"UTRN.21","mouse","Pvalb","UTRN",NA,NA,0.711,NA,NA,0.422,1.101354,0.7736709,0.7652588,0.5561077,1.660087,1.030771,0.7152457,0.4763529,0.5714286,0.4440397,0.9420989,0.6944226
"PLEKHH2.1","mouse","Pvalb","PLEKHH2",NA,NA,0.71,NA,NA,0.42,0.1444966,0.01519554,0.3991573,0.1441085,0.8247901,0.3720158,0.1121378,0.02047059,0.4297329,0.1645695,0.7460796,0.3838178
"ST6GALNAC5.11","mouse","Pvalb","ST6GALNAC5",NA,NA,0.709,NA,NA,0.418,1.215738,1.359275,0.727422,0.7592244,1.351366,0.6409815,0.6207476,0.6578824,0.5156794,0.5033113,0.7864897,0.3877455
"ELAVL2.11","mouse","Pvalb","ELAVL2",NA,NA,0.708,NA,NA,0.416,2.153358,1.642504,1.564786,1.201394,2.390891,1.874545,0.9953801,0.9155294,0.9552846,0.825,0.9993969,0.9494108
"UBE3A","mouse","Pvalb","UBE3A",NA,NA,0.708,NA,NA,0.416,1.419219,1.322534,1.376421,1.245347,3.103618,2.812633,0.9651407,0.9407059,0.9279907,0.9028146,1,0.9996858
"NCEH1","mouse","Pvalb","NCEH1",NA,NA,0.707,NA,NA,0.414,0.8771924,0.4773273,0.4907297,0.2157104,1.038123,0.5926802,0.797564,0.5057647,0.5545877,0.2647351,0.8546441,0.5938727
"ANKRD33B","mouse","Pvalb","ANKRD33B",NA,NA,0.706,NA,NA,0.412,0.3906876,0.1539682,0.2870229,0.1469907,0.5505341,0.1500312,0.4384712,0.1682353,0.3373984,0.1769868,0.5681544,0.1783189
"CHRM2.1","mouse","Pvalb","CHRM2",NA,NA,0.705,NA,NA,0.41,0.9905235,0.6919647,0.3099166,0.1936748,0.8940406,0.2582527,0.4905502,0.4821176,0.2375145,0.1733444,0.5747889,0.1921445
"KLF3","mouse","Pvalb","KLF3",NA,NA,0.705,NA,NA,0.41,0.3010543,0.2518008,0.4125381,0.2846722,0.6328242,0.2260556,0.3561529,0.2998824,0.4767712,0.3374172,0.6405308,0.2713276
"ATP1B1.1","mouse","Pvalb","ATP1B1",NA,NA,0.705,NA,NA,0.41,2.374365,2.297524,1.562655,1.319213,2.95078,2.527521,0.99874,0.9972941,0.9547038,0.9019868,1,0.9979576
"APBB2.1","mouse","Pvalb","APBB2",NA,NA,0.703,NA,NA,0.406,1.359985,1.024248,1.183463,0.9582879,1.303947,0.8563887,0.9248215,0.8278824,0.8908246,0.789404,0.9083233,0.7465829
"WIPF31","mouse","Pvalb","WIPF3",NA,NA,0.702,NA,NA,0.404,0.5010486,0.1773122,0.1407329,0.1228805,0.8258167,0.3879255,0.5451491,0.2078824,0.1875726,0.1604305,0.7436671,0.3725059
"GABRA1.1","mouse","Pvalb","GABRA1",NA,NA,0.701,NA,NA,0.402,1.474038,1.325773,0.8893095,0.7072309,1.638987,1.069022,0.9609408,0.8481176,0.7711963,0.6211921,0.9390832,0.7330715
"GPRC5B","mouse","Pvalb","GPRC5B",NA,NA,0.701,NA,NA,0.402,0.2036236,0.1234369,0.2570499,0.131248,0.5228618,0.1565414,0.2692146,0.1589412,0.3263647,0.1620861,0.5741858,0.1930872
"FRMD4B","mouse","Sst","FRMD4B",NA,NA,0.876,NA,NA,0.752,0.7568447,0.5072118,0.7323798,0.6920527,1.735183,0.5257152,0.6161871,0.4055055,0.599492,0.595,0.9209622,0.5000878
"CERS6.2","mouse","Sst","CERS6",NA,NA,0.868,NA,NA,0.736,1.747936,1.648804,1.259414,0.9048041,1.985044,1.038218,0.9845324,0.9740773,0.9017782,0.7792593,0.9901203,0.7919227
"TMCC3.1","mouse","Sst","TMCC3",NA,NA,0.864,NA,NA,0.728,0.313395,0.05717771,0.2316939,0.06109038,1.356907,0.1989362,0.3316547,0.07221331,0.2726503,0.08037037,0.8316151,0.1994732
"PRKCG","mouse","Sst","PRKCG",NA,NA,0.86,NA,NA,0.72,0.320085,0.1077203,0.2381894,0.0507924,1.175466,0.2447224,0.3769784,0.1354154,0.2950889,0.06907407,0.8595361,0.2726953
"CADM2.1","mouse","Sst","CADM2",NA,NA,0.855,NA,NA,0.71,4.10672,4.033202,3.527995,3.317418,4.24129,3.409163,1,0.998889,1,0.9996296,1,1
"RAB3B.1","mouse","Sst","RAB3B",NA,NA,0.852,NA,NA,0.704,0.7620126,0.2832277,0.251962,0.0478185,1.745561,0.6773085,0.6284173,0.2684854,0.2730737,0.06277778,0.9660653,0.5480246
"PARK2.2","mouse","Sst","PARK2",NA,NA,0.847,NA,NA,0.694,1.840972,1.940314,1.198747,1.08589,2.88386,1.988058,0.9776978,0.9866683,0.881033,0.8281481,0.9982818,0.9820896
"LRRC7.2","mouse","Sst","LRRC7",NA,NA,0.844,NA,NA,0.688,2.963273,2.727663,2.351925,1.933514,2.815422,2.024874,1,0.9811134,0.9949196,0.9412963,0.9995704,0.9806848
"UNC13C1","mouse","Sst","UNC13C",NA,NA,0.835,NA,NA,0.67,0.8920981,1.119017,0.9230376,0.512452,1.500417,0.04700379,0.5838129,0.5632638,0.5884843,0.3335185,0.693299,0.05759438
"LYPD6B.2","mouse","Sst","LYPD6B",NA,NA,0.835,NA,NA,0.67,0.1001678,0.7155317,0.1089617,0.594103,1.124971,0.2094393,0.1064748,0.587088,0.1215072,0.5227778,0.8079897,0.2057946
"CDH13.1","mouse","Sst","CDH13",NA,NA,0.822,NA,NA,0.644,2.472576,1.699934,2.111903,1.411227,2.457657,0.976091,0.9136691,0.778299,0.9170195,0.7222222,0.899055,0.624583
"SEMA6D.12","mouse","Sst","SEMA6D",NA,NA,0.809,NA,NA,0.618,0.715236,1.42863,1.006973,0.9160395,2.041115,0.8577229,0.5589928,0.6979385,0.7121084,0.6083333,0.9162371,0.5856014
"LSAMP.1","mouse","Sst","LSAMP",NA,NA,0.797,NA,NA,0.594,3.262988,3.432503,2.665651,2.841621,4.741061,4.017223,0.9989209,0.9992594,0.9953429,0.9975926,0.9991409,0.9989464
"GRM7.11","mouse","Sst","GRM7",NA,NA,0.793,NA,NA,0.586,1.61632,2.146014,2.001757,1.456598,3.116918,1.793972,0.8568345,0.8355759,0.9618967,0.7485185,0.9914089,0.8114135
"LYPD6.1","mouse","Sst","LYPD6",NA,NA,0.788,NA,NA,0.576,0.1481289,0.5454129,0.0370357,0.2416612,0.8924484,0.1509191,0.1291367,0.4667325,0.04106689,0.252963,0.6902921,0.158209
"SEMA3A","mouse","Sst","SEMA3A",NA,NA,0.786,NA,NA,0.572,0.1498708,0.08600303,0.04856919,0.05414026,0.8766957,0.1330968,0.1453237,0.1009752,0.06011854,0.06759259,0.6739691,0.143108
"CHRM3.11","mouse","Sst","CHRM3",NA,NA,0.786,NA,NA,0.572,2.609386,2.079527,2.105586,1.652133,2.710807,1.717776,0.9676259,0.8039748,0.9745978,0.8737037,0.9789519,0.8649693
"ASIC2","mouse","Sst","ASIC2",NA,NA,0.782,NA,NA,0.564,1.773108,2.081249,2.031563,2.09413,3.425057,2.403715,0.9348921,0.8112579,0.9585097,0.917963,0.9974227,0.9287094
"RBP41","mouse","Sst","RBP4",NA,NA,0.781,NA,NA,0.562,0.1717504,0.04965686,0.03905768,0.02597246,1.155153,0.2992792,0.2122302,0.06295519,0.05419136,0.03703704,0.7555842,0.2421422
"MKX.2","mouse","Sst","MKX",NA,NA,0.781,NA,NA,0.562,0.1117297,0.1282746,0.1685374,0.3073139,1.438714,0.6350423,0.1179856,0.140353,0.1862828,0.3107407,0.9372852,0.4788411
"SH3KBP1","mouse","Sst","SH3KBP1",NA,NA,0.778,NA,NA,0.556,1.027579,0.9143097,0.5216022,0.696955,1.363094,0.6659762,0.8377698,0.7705222,0.5203218,0.6255556,0.9102234,0.6049166
"KLF5.1","mouse","Sst","KLF5",NA,NA,0.777,NA,NA,0.554,0.2972846,0.04324881,0.1417746,0.01538397,0.6901965,0.1196481,0.3420863,0.05628935,0.1769687,0.02037037,0.6662371,0.1385426
"ANO3","mouse","Sst","ANO3",NA,NA,0.776,NA,NA,0.552,0.03274336,0.0464271,0.3020601,0.114991,1.20011,0.2358015,0.0442446,0.06135045,0.2832345,0.1466667,0.6924399,0.2449517
"LAMA4","mouse","Sst","LAMA4",NA,NA,0.776,NA,NA,0.552,0.1216854,0.04264204,0.01354892,0.01465513,0.6827199,0.01459643,0.1348921,0.05382052,0.01905165,0.01962963,0.5648625,0.0191396
"SPON1","mouse","Sst","SPON1",NA,NA,0.771,NA,NA,0.542,0.5620263,0.04541363,0.1979188,0.1106624,1.146145,0.1397598,0.4147482,0.05801753,0.195597,0.1274074,0.6258591,0.1302897
"GLCE","mouse","Sst","GLCE",NA,NA,0.771,NA,NA,0.542,0.458126,0.4100056,0.2101362,0.3598789,0.9406068,0.3452378,0.457554,0.4288359,0.2531753,0.3933333,0.8127148,0.376295
"RBMS1.1","mouse","Sst","RBMS1",NA,NA,0.77,NA,NA,0.54,1.018081,0.8144626,0.6578816,0.4992302,0.9702828,0.3234402,0.7705036,0.6827552,0.5707028,0.48,0.786512,0.3264267
"ELFN1.1","mouse","Sst","ELFN1",NA,NA,0.769,NA,NA,0.538,0.3936732,0.1657995,0.4226861,0.1329981,1.159207,0.3910997,0.4410072,0.2028145,0.4627434,0.1638889,0.7804983,0.3257243
"GDA1","mouse","Sst","GDA",NA,NA,0.767,NA,NA,0.534,0.2601934,0.2442873,0.341628,0.1735879,0.8051266,0.2063679,0.255036,0.2477472,0.3602879,0.2081481,0.7113402,0.2177349
"SASH12","mouse","Sst","SASH1",NA,NA,0.766,NA,NA,0.532,1.173568,0.5603524,1.402764,2.318539,0.7710888,0.1941361,0.7446043,0.4211826,0.6892464,0.8935185,0.7061856,0.2152766
"FRMD51","mouse","Sst","FRMD5",NA,NA,0.762,NA,NA,0.524,2.503054,2.010983,2.277582,2.169756,2.964327,2.419314,0.9960432,0.9359338,0.9944962,0.99,0.9991409,0.9956102
"CALB1","mouse","Sst","CALB1",NA,NA,0.761,NA,NA,0.522,0.206505,0.06259258,0.479245,0.1363646,1.094842,0.1936882,0.1661871,0.06641155,0.4110923,0.1603704,0.6426117,0.1755926
"DLGAP2.3","mouse","Sst","DLGAP2",NA,NA,0.761,NA,NA,0.522,2.08837,1.676197,1.921879,1.428031,3.162832,2.40971,0.9942446,0.9142081,0.988569,0.8735185,1,0.9885865
"PTPRR","mouse","Sst","PTPRR",NA,NA,0.754,NA,NA,0.508,1.412839,0.9031501,0.7537312,0.5668585,1.336156,0.6689972,0.8942446,0.7286755,0.630398,0.5131481,0.8926117,0.5987709
"MPPED1.11","mouse","Sst","MPPED1",NA,NA,0.754,NA,NA,0.508,0.7350584,0.424465,0.7650538,0.4233867,1.16495,0.5297739,0.6928058,0.4059993,0.6854361,0.3951852,0.8900344,0.4423178
"UTRN.3","mouse","Sst","UTRN",NA,NA,0.753,NA,NA,0.506,1.371342,0.6648804,0.8157326,0.5092418,1.700468,0.9402272,0.7514388,0.4521664,0.6346317,0.4012963,0.9351375,0.6681299
"ADCY2.2","mouse","Sst","ADCY2",NA,NA,0.752,NA,NA,0.504,1.997609,1.79076,1.654555,1.1906,1.786662,0.808226,0.8669065,0.9200099,0.9403048,0.7981481,0.8320447,0.5013169
"KCNQ3.2","mouse","Sst","KCNQ3",NA,NA,0.749,NA,NA,0.498,2.230537,1.856446,2.037909,1.76174,2.354465,1.659289,0.9816547,0.9169238,0.9796782,0.9707407,0.9939863,0.9078139
"GARNL3.2","mouse","Sst","GARNL3",NA,NA,0.747,NA,NA,0.494,1.514108,1.244478,0.7850137,0.7490616,1.796426,1.185523,0.9690647,0.916677,0.7104149,0.7131481,0.9819588,0.834065
"CNTNAP5.11","mouse","Sst","CNTNAP5",NA,NA,0.746,NA,NA,0.492,1.85132,2.415401,1.378396,1.867727,2.696651,1.74399,0.8658273,0.9275398,0.8598645,0.917963,0.9677835,0.8156277
